_source_id,ID,Fecha,Ubicación,Provincia,País,Ciudad,Lugar,Título,Num. ponentes,Num. asistentes,Num. registrados,Link,Tipología,Tecnología,Ámbito,Sector,En colaboración,Partner
49054,49054,21-09-2022,online,,,,,La importancia del plan financiero,,,,https://www.secpho.org/agenda/delvy2/,['Recomendamos'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
49008,49008,20-09-2022,nacional,Burgos,,Burgos,Universidad de Burgos,BACH Tech Week | Burgos Archeology and Cultural Heritage Technology Week,,,,https://www.secpho.org/agenda/jornadas-patrimoniales-deeptech/,['Innovation Workshop'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Acción climática y medio ambiente'],['Patrimonio Cultural'],True,ICMA
48850,48850,20-09-2022,online,,,,,Presentación del proyecto AEI SECLUREFA,,,,https://www.secpho.org/agenda/aei-seclurefa/,['Enfocando la innovación'],['Sensórica avanzada'],['Industria 4.0'],['Fabricación industrial'],False,No
49499,49499,19-09-2022,online,,,,,Presentación del proyecto AEI OPTIOLEO,,,,https://www.secpho.org/agenda/optioleo/,['Enfocando la innovación'],['Sensórica avanzada'],['Seguridad alimentaria'],['Agroalimentación'],False,No
49552,49552,16-09-2022,online,,,,,Programa de PONTI | #6 El diseño industrial para obtener la exclusividad en la innovación,,,,https://www.secpho.org/agenda/ponti-ip-6/,['Enfocando la innovación'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']",[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
49032,49032,14-09-2022,online,,,,,Cómo innovar con el Sincrotrón ALBA,,,,https://www.secpho.org/agenda/sincrotronalba/,['Enfocando la innovación'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
49025,49025,09-09-2022,online,,,,,¿Qué problemas resuelve la ingeniería inversa?,,,,https://www.secpho.org/agenda/asorcad/,['Enfocando la innovación'],['Inteligencia Artificial y datos'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
48901,48901,06-09-2022,online,,,,,Diseño Deep Tech (DDT),,,,https://www.secpho.org/agenda/ddt/,['Enfocando la innovación'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
49075,49075,18-08-2022,online,,,,,Cómo organizar tu evento en Koonstel,,,,https://www.secpho.org/agenda/organizarevento/,['Enfocando la innovación'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
47392,47392,12-07-2022,online,,,,,Misiones internacionales de secpho 2022-2023,,,,https://www.secpho.org/agenda/secpho-roadshows-2022-2023/,['International'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
47264,47264,29-06-2022,online,,,,,Presentación del proyecto AEI LOGISDA,,,,https://www.secpho.org/agenda/logisda/,['Enfocando la innovación'],['Sensórica avanzada'],['Seguridad alimentaria'],['Agroalimentación'],False,No
47774,47774,28-06-2022,online,,,,,Presentación del proyecto AEI TRY FIRST,,,,https://www.secpho.org/agenda/tryfirst/,['Enfocando la innovación'],['Fotónica'],['Salud y bienestar'],['Salud'],False,No
47082,47082,13-06-2022,online,,,,,El ecosistema secpho vuelve a la BIEMH,,,,https://www.secpho.org/agenda/biemh31-2-2/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser']",['Industria 4.0'],['Fabricación industrial'],False,No
47958,47958,13-06-2022,nacional,Bizkaia,,Bilbao,Restaurante Los Fueros,31BIEMH | Cena de Networking,,,,https://www.secpho.org/agenda/cenapinchos/,['Networking'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Gestión de la innovación', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']",['Fabricación industrial'],False,No
46218,46218,08-06-2022,internacional,,ININ,Bombay,Bombay Exhibition Center,Misión a India,,,,https://www.secpho.org/agenda/mision-india-2/,['International'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']","['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Gestión de la innovación', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']",['Agroalimentación'],False,No
47185,47185,07-06-2022,nacional,Madrid,,Villaverde,Parque y Centro de Abastecimiento de Material de Intendencia (PCAMI),Innovation Workshop | Tecnología aplicada a la logística del Ejército de Tierra,,,,https://www.secpho.org/agenda/innovation-workshop-pcami/,['Innovation Workshop'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Industria 4.0'],['Defensa'],False,No
47184,47184,03-06-2022,online,,,,,Programa de PONTI | #5 La patentabilidad en Quimíca,,,,https://www.secpho.org/agenda/ponti-ip-5/,['Enfocando la innovación'],['Biotecnología'],['Acción climática y medio ambiente'],['Industria química'],False,No
47700,47700,31-05-2022,online,,,,,Emisión y detección en el infrarrojo medio,,,,https://www.secpho.org/agenda/hamamatsu/,['Enfocando la innovación'],['Fotónica'],['Industria 4.0'],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
47226,47226,26-05-2022,online,,,,,Presentación del proyecto AEI SHAPE SENSING,,,,https://www.secpho.org/agenda/shapesensing/,['Enfocando la innovación'],['Sensórica avanzada'],['Industria 4.0'],['Materias primas'],False,No
47586,47586,26-05-2022,online,,,,,Innovation Workshop | Repsol | Reto #106,,,,https://www.secpho.org/agenda/innovation-workshop-reto106/,['Innovation Workshop'],['Robótica y Drones'],"['New Space, defensa y seguridad']",['Industria química'],False,No
46297,46297,23-05-2022,online,,,,,Agritech &#038; Foodtech | Pitch &#038; Networking,,,,https://www.secpho.org/agenda/agritech-foodtech-fpl/,['International'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Seguridad alimentaria'],['Agroalimentación'],False,No
47570,47570,19-05-2022,online,,,,,Innovation Workshop | Inoleo/citoliva | Reto #105,,,,https://www.secpho.org/agenda/innovation-workshop-reto105/,['Innovation Workshop'],['Sensórica avanzada'],['Seguridad alimentaria'],['Agroalimentación'],False,No
46459,46459,15-05-2022,online,,,,,Misión a Sudáfrica,,,,https://www.secpho.org/agenda/mision-sudafrica/,['International'],['Evento no tecnológico'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Gestión de la innovación', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']",['Agroalimentación'],True,FPL
47039,47039,06-05-2022,online,,,,,Nueva convocatoria de ayudas AEI a fondo perdido | Sesión informativa,0,32,,https://www.secpho.org/agenda/sesion-informativa-aei/,['Enfocando la innovación'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
47183,47183,06-05-2022,online,,,,,Programa de PONTI | #4 Cómo afectará la llegada del Metaverso a la Propiedad Industrial e Intelectual,,,,https://www.secpho.org/agenda/ponti-ip-4/,['Enfocando la innovación'],['AR/VR'],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
47200,47200,03-05-2022,online,,,,,Presentación de retos de innovación del Ejército de Tierra | Sesión informativa,,,,https://www.secpho.org/agenda/sesion-informativa-pcami/,['Enfocando la innovación'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Industria 4.0'],['Defensa'],False,No
47326,47326,29-04-2022,internacional,,DEDE,Munich,Messe München,Desayuno de Networking en la Laser World of Photonics 2022,,,,https://www.secpho.org/agenda/desayuno-lwp2022/,['Networking'],['Sistemas láser'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
46280,46280,01-04-2022,online,,,,,"Programa de PONTI | #3 Patentes, marcas y diseños en ingeniería, electrónica y sensores químicos",,,,https://www.secpho.org/agenda/ponti-ip-3/,['Enfocando la innovación'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']",[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
45935,45935,04-03-2022,online,,,,,"Programa de PONTI | #2 Patentes, marcas y diseños en mecánica, física, electrónica y dispositivos médicos",,,,https://www.secpho.org/agenda/ponti-ip-2-2/,['Enfocando la innovación'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']",[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
45925,45925,04-02-2022,online,,,,,"Programa de PONTI | #1 Patentes marcas, y diseños en ingeniería agroalimentaria",,,,https://www.secpho.org/agenda/ponti-ip-2/,['Enfocando la innovación'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas láser', 'Tecnologías Cuánticas']",[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
