entity_key,entity_name,sources,is_official_socio,has_business_profile,has_contact_record,has_member_profile,has_subscriber_contact,source_count
universidaddesantiagodecompostela,Universidad de Santiago de Compostela,datoscontacto | suscriptores,False,False,True,False,True,2
universidaddetalca,Universidad de Talca,datoscontacto | suscriptores,False,False,True,False,True,2
universidaddevalencia,Universidad de Valencia,datoscontacto | suscriptores,False,False,True,False,True,2
universidaddevigo,Universidad de Vigo,datoscontacto | suscriptores,False,False,True,False,True,2
universidaddelasislasbaleares,Universidad de las Islas Baleares,datoscontacto | suscriptores,False,False,True,False,True,2
universidaddelpaisvasco,Universidad del País Vasco,datoscontacto | suscriptores,False,False,True,False,True,2
universitatroviraivirgili,Universitat Rovira i Virgili,datoscontacto | suscriptores,False,False,True,False,True,2
universitatdegirona,Universitat de Girona,datoscontacto | suscriptores,False,False,True,False,True,2
universityofcoimbra,University of Coimbra,datoscontacto | suscriptores,False,False,True,False,True,2
universityofhelsinki,University of Helsinki,datoscontacto | suscriptores,False,False,True,False,True,2
universityofkent,University of Kent,datoscontacto | suscriptores,False,False,True,False,True,2
universityofmontpellier,University of Montpellier,datoscontacto | suscriptores,False,False,True,False,True,2
uniocorporacioalimentaria,Unió Corporació Alimentària,datoscontacto | suscriptores,False,False,True,False,True,2
viavi,VIAVI,datoscontacto | suscriptores,False,False,True,False,True,2
vicinaymarine,VICINAY MARINE,datoscontacto | suscriptores,False,False,True,False,True,2
vttoy,VTT Oy,datoscontacto | suscriptores,False,False,True,False,True,2
vwnavarra,VW Navarra,datoscontacto | suscriptores,False,False,True,False,True,2
valeo,Valeo,datoscontacto | suscriptores,False,False,True,False,True,2
valerdat,Valerdat,datoscontacto | suscriptores,False,False,True,False,True,2
vallformosa,Vallformosa,datoscontacto | suscriptores,False,False,True,False,True,2
vermontsolutions,Vermont Solutions,datoscontacto | suscriptores,False,False,True,False,True,2
versadesign,Versa Design,datoscontacto | suscriptores,False,False,True,False,True,2
vichycatalan,Vichy Catalán,datoscontacto | suscriptores,False,False,True,False,True,2
vidorretaactualysiummedical,Vidorreta (actual Ysium Medical),datoscontacto | members,False,False,True,True,False,2
vincienergiesspain,Vinci Energies Spain,datoscontacto | suscriptores,False,False,True,False,True,2
virtualmech,Virtualmech,datoscontacto | suscriptores,False,False,True,False,True,2
visionadvisor,Vision Advisor,datoscontacto | suscriptores,False,False,True,False,True,2
visionidsl,Vision I+D S.L.,datoscontacto | suscriptores,False,False,True,False,True,2
vitartis,Vitartis,datoscontacto | suscriptores,False,False,True,False,True,2
vividvision,Vivid Vision,datoscontacto | suscriptores,False,False,True,False,True,2
vodafoneintelligentsolutions,Vodafone Intelligent Solutions,datoscontacto | suscriptores,False,False,True,False,True,2
westinghouse,WESTINGHOUSE,datoscontacto | suscriptores,False,False,True,False,True,2
witec,WITec,datoscontacto | suscriptores,False,False,True,False,True,2
westernuniversity,Western University,datoscontacto | suscriptores,False,False,True,False,True,2
windarrenovables,Windar Renovables,datoscontacto | suscriptores,False,False,True,False,True,2
xrfai,XRF.ai,datoscontacto | members,False,False,True,True,False,2
xvalue,Xvalue,datoscontacto | suscriptores,False,False,True,False,True,2
ymaging,Ymaging,datoscontacto | suscriptores,False,False,True,False,True,2
yolegroup,Yole Group,datoscontacto | suscriptores,False,False,True,False,True,2
yutopiassystems,Yutopias Systems,datoscontacto | suscriptores,False,False,True,False,True,2
zprimeltd,Z Prime Ltd,datoscontacto | suscriptores,False,False,True,False,True,2
zeiss,ZEISS,datoscontacto | suscriptores,False,False,True,False,True,2
ziehlabeggse,ZIEHL-ABEGG SE,datoscontacto | suscriptores,False,False,True,False,True,2
zermatt,Zermatt,datoscontacto | suscriptores,False,False,True,False,True,2
aquantum,aQuantum,datoscontacto | suscriptores,False,False,True,False,True,2
bayware,baywa r.e.,datoscontacto | suscriptores,False,False,True,False,True,2
bigd,bigD,datoscontacto | suscriptores,False,False,True,False,True,2
bodegasisidromilagro,bodegas Isidro Milagro,datoscontacto | suscriptores,False,False,True,False,True,2
campofrio,campofrio,datoscontacto | suscriptores,False,False,True,False,True,2
coitt,coitt,datoscontacto | suscriptores,False,False,True,False,True,2
consellcomarcaldelmontsia,consell comarcal del Montsia,datoscontacto | suscriptores,False,False,True,False,True,2
cotsworks,cotsworks,datoscontacto | suscriptores,False,False,True,False,True,2
g2zero,g2-Zero,datoscontacto | suscriptores,False,False,True,False,True,2
iporc,i+porc,datoscontacto | suscriptores,False,False,True,False,True,2
i2cat,i2Cat,datoscontacto | suscriptores,False,False,True,False,True,2
ib3capital,iB3 Capital,datoscontacto | suscriptores,False,False,True,False,True,2
izertis,izertis,datoscontacto | suscriptores,False,False,True,False,True,2
jg,jg,datoscontacto | suscriptores,False,False,True,False,True,2
maxgoosl,maxgoo s.l.,datoscontacto | suscriptores,False,False,True,False,True,2
pachaqtech,pachaQ.tech,datoscontacto | suscriptores,False,False,True,False,True,2
saezcometmaterialsconsulting,saez-comet materials consulting,datoscontacto | suscriptores,False,False,True,False,True,2
usyncro,usyncro,datoscontacto | suscriptores,False,False,True,False,True,2
wwwcampages,www.campag.es,datoscontacto | suscriptores,False,False,True,False,True,2
leonsusaetaac,"""""""LeonSusaeta ac""",suscriptores,False,False,False,False,True,1
aplitertermografia,"""APLITER TERMOGRAFIA",suscriptores,False,False,False,False,True,1
foundationinstituteforenvironmentalsolutions,"""Foundation \""""Institute for Environmental Solutions\""""""",suscriptores,False,False,False,False,True,1
maximiza,.Maximiza,suscriptores,False,False,False,False,True,1
01ventures,01Ventures,suscriptores,False,False,False,False,True,1
10421onlasersystemsapplicationssl,10421_ONLASER Systems & Applications SL,suscriptores,False,False,False,False,True,1
13559telefonica,13559_Telefónica,suscriptores,False,False,False,False,True,1
13577macsaid,13577_Macsa ID,suscriptores,False,False,False,False,True,1
13783graphenea,13783_Graphenea,suscriptores,False,False,False,False,True,1
13874lenzinstruments,13874_Lenz Instruments,suscriptores,False,False,False,False,True,1
1469ceit,1469_CEIT,suscriptores,False,False,False,False,True,1
15076iactecinstitutodeastrofisicadecanarias,15076_IACTec - Instituto de Astrofísica de Canarias,suscriptores,False,False,False,False,True,1
16014quside,16014_Quside,suscriptores,False,False,False,False,True,1
16165celsa,16165_Celsa,suscriptores,False,False,False,False,True,1
16573pontipartners,16573_PONTI & PARTNERS,suscriptores,False,False,False,False,True,1
19501hospitalgermanstriasipujol,19501_Hospital Germans Trias i Pujol,suscriptores,False,False,False,False,True,1
198altertechnology,198_Alter Technology,suscriptores,False,False,False,False,True,1
19917zabalainnovation,19917_Zabala Innovation,suscriptores,False,False,False,False,True,1
1d3a,1d3a,datoscontacto,False,False,True,False,False,1
2020insights,2020 Insights,suscriptores,False,False,False,False,True,1
202calsens,202_CalSens,suscriptores,False,False,False,False,True,1
203cd6upc,203_CD6 - UPC,suscriptores,False,False,False,False,True,1
20642sevensolutions,20642_Seven Solutions,suscriptores,False,False,False,False,True,1
215icfo,215_ICFO,suscriptores,False,False,False,False,True,1
21608repsol,21608_Repsol,suscriptores,False,False,False,False,True,1
22259uab,22259_UAB,suscriptores,False,False,False,False,True,1
223iris,223_IRIS,suscriptores,False,False,False,False,True,1
22470imdeananociencia,22470_IMDEA nanociencia,suscriptores,False,False,False,False,True,1
228leitat,228_Leitat,suscriptores,False,False,False,False,True,1
231monocrom,231_Monocrom,suscriptores,False,False,False,False,True,1
235radiantis,235_Radiantis,suscriptores,False,False,False,False,True,1
237sensofarmetrology,237_Sensofar Metrology,suscriptores,False,False,False,False,True,1
238tecnalia,238_Tecnalia,suscriptores,False,False,False,False,True,1
239tekniker,239_Tekniker,suscriptores,False,False,False,False,True,1
240vlcphotonics,240_VLC Photonics,suscriptores,False,False,False,False,True,1
24864robotnik,24864_Robotnik,suscriptores,False,False,False,False,True,1
25082senssolutions,25082_Sens Solutions,suscriptores,False,False,False,False,True,1
26119t2c,26119_t2c,suscriptores,False,False,False,False,True,1
2659rbz,2659_rbz,suscriptores,False,False,False,False,True,1
2bedigital,2bedigital,suscriptores,False,False,False,False,True,1
3pakafrikanetwork,3-PAK AFRIKA NETWORK,suscriptores,False,False,False,False,True,1
30951ioviintelligentvision,30951_IOVI Intelligent Vision,suscriptores,False,False,False,False,True,1
34285kivnon,34285_Kivnon,suscriptores,False,False,False,False,True,1
360capitalpartenrs,360 Capital Partenrs,suscriptores,False,False,False,False,True,1
3765asorcadengineering,3765_AsorCAD Engineering,suscriptores,False,False,False,False,True,1
3dbiotech,3D Biotech,suscriptores,False,False,False,False,True,1
3dseed,3D-Seed,suscriptores,False,False,False,False,True,1
3snexuspteltd,3S Nexus Pte. Ltd.,datoscontacto,False,False,True,False,False,1
3ifeu,3if.eu,suscriptores,False,False,False,False,True,1
3lfa,3lfa,suscriptores,False,False,False,False,True,1
40445467,40445467,suscriptores,False,False,False,False,True,1
43425913g,43425913G,suscriptores,False,False,False,False,True,1
44622278r,44622278R,suscriptores,False,False,False,False,True,1
45744byteksmartsolutions,45744_BYTEK Smart Solutions,suscriptores,False,False,False,False,True,1
48001institutdinvestigacioiinnovacioparctauli,48001_Institut d'Investigacio i Innovacio Parc Tauli,suscriptores,False,False,False,False,True,1
4dnature,4D Nature,suscriptores,False,False,False,False,True,1
4founderscapitalseedrocketpartner,4Founders Capital (SeedRocket Partner),suscriptores,False,False,False,False,True,1
50partners,50 Partners,suscriptores,False,False,False,False,True,1
50359618z,50359618Z,suscriptores,False,False,False,False,True,1
52835arquimearesearchcenter,52835_Arquimea Research Center,suscriptores,False,False,False,False,True,1
54788lidaxeos,54788_LIDAX EOS,suscriptores,False,False,False,False,True,1
55553fossasystems,55553_FOSSA Systems,suscriptores,False,False,False,False,True,1
58140eatexfoodinnovationhub,58140_EATEX Food Innovation Hub,suscriptores,False,False,False,False,True,1
60760inteliflow,60760_INTELIFLOW,suscriptores,False,False,False,False,True,1
63984kadanssciencepartner,63984_Kadans Science Partner,suscriptores,False,False,False,False,True,1
64224cvblab,64224_CVBLab,suscriptores,False,False,False,False,True,1
64225artikodeintelligence,64225_Artikode Intelligence,suscriptores,False,False,False,False,True,1
64251udit,64251_UDIT,suscriptores,False,False,False,False,True,1
69426izasascientific,69426_Izasa Scientific,suscriptores,False,False,False,False,True,1
69426palexscientific,69426_Palex Scientific,suscriptores,False,False,False,False,True,1
70168grupooesia,70168_Grupo Oesía,suscriptores,False,False,False,False,True,1
70928fagorautomation,70928_Fagor Automation,suscriptores,False,False,False,False,True,1
72855ikerlan,72855_IKERLAN,suscriptores,False,False,False,False,True,1
73177ysiummedical,73177_YSIUM MEDICAL,suscriptores,False,False,False,False,True,1
73587cdti,73587_CDTI,suscriptores,False,False,False,False,True,1
74297icmm,74297_ICMM,suscriptores,False,False,False,False,True,1
8214universidadpublicadenavarra,8214_Universidad Pública de Navarra,suscriptores,False,False,False,False,True,1
8574lortek,8574_Lortek,suscriptores,False,False,False,False,True,1
8595eurecat,8595_Eurecat,suscriptores,False,False,False,False,True,1
9592institutodemicroynanotecnologiacsic,9592_Instituto de micro y nanotecnología CSIC,suscriptores,False,False,False,False,True,1
9944upvehu,9944_UPV - EHU,suscriptores,False,False,False,False,True,1
a,A,suscriptores,False,False,False,False,True,1
ag,A&G,suscriptores,False,False,False,False,True,1
aginvestmentfund,A&G Investment Fund,suscriptores,False,False,False,False,True,1
arcinstalacionesymantenimientos,A.R.C. INSTALACIONES Y MANTENIMIENTOS,suscriptores,False,False,False,False,True,1
a4radvancedalgorithms4radar,A4R Advanced Algorithms 4 Radar,datoscontacto,False,False,True,False,False,1
a4radar,A4RADAR,suscriptores,False,False,False,False,True,1
abb,ABB,datoscontacto,False,False,True,False,False,1
abbrobotics,ABB ROBOTICS,suscriptores,False,False,False,False,True,1
abrobiotecsl,ABROBIOTEC S.L.,suscriptores,False,False,False,False,True,1
absolutewaterpvtltd,ABSOLUTE WATER PVT. LTD,suscriptores,False,False,False,False,True,1
acan,ACAN,suscriptores,False,False,False,False,True,1
acanasociacionclusterdeautomociondenavarra,ACAN - Asociación Clúster de Automoción de Navarra,datoscontacto,False,False,True,False,False,1
acc10,ACC10,suscriptores,False,False,False,False,True,1
acci,ACCI,suscriptores,False,False,False,False,True,1
acciocataloniatradeandinvestment,ACCIO Catalonia Trade and Investment,suscriptores,False,False,False,False,True,1
acciogeneralitatdecatalunya,ACCIO Generalitat de Catalunya,suscriptores,False,False,False,False,True,1
accioghana,ACCIO Ghana,suscriptores,False,False,False,False,True,1
acciocataloniatradeinvestment,ACCIÓ - Catalonia Trade & Investment,datoscontacto,False,False,True,False,False,1
accia,ACCIà,suscriptores,False,False,False,False,True,1
accuris,ACCURIS,suscriptores,False,False,False,False,True,1
aceasociacionclusterdeenergia,ACE - Asociación Cluster de Energía,datoscontacto,False,False,True,False,False,1
acemanagement,ACE MANAGEMENT,suscriptores,False,False,False,False,True,1
acesyd,ACESYD,datoscontacto,False,False,True,False,False,1
acicae,ACICAE,suscriptores,False,False,False,False,True,1
aciturri,ACITURRI,suscriptores,False,False,False,False,True,1
aclima,ACLIMA,suscriptores,False,False,False,False,True,1
aclunagaclusterdelnavalgallego,ACLUNAGA – Cluster del Naval Gallego,datoscontacto,False,False,True,False,False,1
acordetechnologies,ACORDE Technologies,suscriptores,False,False,False,False,True,1
acordetechnologiessa,ACORDE Technologies S.A.,datoscontacto,False,False,True,False,False,1
acosta,ACOSTA,suscriptores,False,False,False,False,True,1
acresurveyingsolutions,ACRE Surveying Solutions,datoscontacto,False,False,True,False,False,1
acrosslegalslp,"ACROSS LEGAL, S.L.P.",suscriptores,False,False,False,False,True,1
acup,ACUP,suscriptores,False,False,False,False,True,1
adtelecom,AD Telecom,datoscontacto,False,False,True,False,False,1
adema,ADEMA,suscriptores,False,False,False,False,True,1
advaoptics,ADVA Optics,suscriptores,False,False,False,False,True,1
aecaeasociaciondeempresasdecomponentesparaaparatoselevadores,AECAE – Asociación de Empresas de Componentes para Aparatos Elevadores,datoscontacto,False,False,True,False,False,1
aediveasociacionempresarialparaeldesarrolloeimpulsodelamovilidadelectrica,AEDIVE - Asociación Empresarial para el Desarrollo e Impulso de la Movilidad Eléctrica,datoscontacto,False,False,True,False,False,1
